"replicate","condition","cell_type","n_cells","library_size_total_counts","library_size_pattern_genes","TIMP1","FTH1","MS4A7","FCGR3A","SOD2","S100A11","TYROBP","FCER1G","ACTB","SAT1","FTL","CXCL16","PSAP","CTSS","CST3","SH3BGRL3","S100A10","CD63","GAPDH","S100A6","C15orf48","PFN1","LGALS1","CD74","HLA.DRA","HLA.DRB1","HLA.DPA1","HLA.DPB1","HLA.DQB1","HLA.DQA1","HSP90AB1","HSP90AA1","ACTG1","HLA.DMA","ISG15","ISG20","IFI6","IFIT3","LY6E","IFIT1","MX1","IFIT2","IRF7","TNFSF10","OAS1","PLSCR1","BST2","CXCL10","APOBEC3A","IFITM3","RSAD2","TYMP","VIM","ANXA1","CCR7","HSPA8","EMP3","LTB","RGCC","CREM","TIMP1__cpm","FTH1__cpm","MS4A7__cpm","FCGR3A__cpm","SOD2__cpm","S100A11__cpm","TYROBP__cpm","FCER1G__cpm","ACTB__cpm","SAT1__cpm","FTL__cpm","CXCL16__cpm","PSAP__cpm","CTSS__cpm","CST3__cpm","SH3BGRL3__cpm","S100A10__cpm","CD63__cpm","GAPDH__cpm","S100A6__cpm","C15orf48__cpm","PFN1__cpm","LGALS1__cpm","CD74__cpm","HLA-DRA__cpm","HLA-DRB1__cpm","HLA-DPA1__cpm","HLA-DPB1__cpm","HLA-DQB1__cpm","HLA-DQA1__cpm","HSP90AB1__cpm","HSP90AA1__cpm","ACTG1__cpm","HLA-DMA__cpm","ISG15__cpm","ISG20__cpm","IFI6__cpm","IFIT3__cpm","LY6E__cpm","IFIT1__cpm","MX1__cpm","IFIT2__cpm","IRF7__cpm","TNFSF10__cpm","OAS1__cpm","PLSCR1__cpm","BST2__cpm","CXCL10__cpm","APOBEC3A__cpm","IFITM3__cpm","RSAD2__cpm","TYMP__cpm","VIM__cpm","ANXA1__cpm","CCR7__cpm","HSPA8__cpm","EMP3__cpm","LTB__cpm","RGCC__cpm","CREM__cpm"
"patient_1488","ctrl","CD14+ Monocytes",317,284525,206050,9074,100579,179,157,2680,2423,2144,1889,4545,1991,46195,310,956,316,530,2421,1931,1886,2250,1733,3659,2544,1529,1042,2668,1156,201,324,180,102,214,355,700,85,66,89,25,10,18,3,2,2,87,5,19,122,143,8,63,12,0,1208,1648,1267,39,240,1745,35,179,67,31891.7494069062,353497.935155083,629.11870661629,551.796854406467,9419.20745101485,8515.94763201827,7535.36596081188,6639.13540110711,15973.9917406203,6997.62762498902,162358.3164924,1089.53519022933,3359.98594148142,1110.62296810474,1862.75371232756,8508.91837272647,6786.74984623495,6628.59151216941,7907.91670327739,6090.85317634654,12860.029874352,8941.21781917231,5373.86872858273,3662.24409102891,NA,NA,NA,NA,NA,NA,752.130744222828,1247.69352429488,2460.24075213074,NA,231.96555662947,312.802038485195,87.8657411475266,35.1462964590106,63.2633336262191,10.5438889377032,7.02925929180213,7.02925929180213,305.772779193392,17.5731482295053,66.7779632721202,428.78481679993,502.592039363852,28.1170371672085,221.421667691767,42.1755557508128,0,4245.67261224848,5792.10965644495,4453.03576135665,137.070556190141,843.511115016255,6133.02873209736,123.012037606537,629.11870661629,235.480186275371
"patient_1488","ctrl","CD4 T cells",1216,134565,64227,210,33446,2,4,136,891,24,29,2714,320,2879,11,205,143,11,1651,695,95,1187,714,28,1767,88,467,67,21,36,59,8,5,689,590,781,9,137,654,39,9,122,5,55,9,85,59,23,13,120,1,1,7,9,50,1598,2267,2257,1130,1253,2055,1476,811,1560.58410433619,248549.028350611,14.8627057555828,29.7254115111656,1010.66399137963,6621.33541411214,178.352469066994,215.509233455951,20168.6917103259,2378.03292089325,21394.8649351614,81.7448816557054,1523.42733994724,1062.68346152417,81.7448816557054,12269.1636012336,5164.79025006502,705.978523390183,8821.01586593839,5305.98595474306,208.077880578159,13131.2005350574,653.959053245643,3470.44179392858,NA,NA,NA,NA,NA,NA,5120.20213279828,4384.49819789693,5803.88659755508,NA,1018.09534425742,4860.10478207558,289.822762233865,66.8821759001226,906.625051090551,37.156764388957,408.724408278527,66.8821759001226,631.664994612269,438.449819789693,170.921116189202,96.6075874112882,891.762345334968,7.4313528777914,7.4313528777914,52.0194701445398,66.8821759001226,371.56764388957,11875.3018987107,16846.8769739531,16772.5634451752,8397.42875190428,9311.48515587263,15271.4301638613,10968.6768476201,6026.82718388883
"patient_1488","ctrl","CD8 T cells",33,4195,1339,3,490,0,4,5,12,6,4,66,10,88,0,8,6,1,76,17,16,78,23,1,62,9,12,2,8,3,9,0,1,10,9,22,0,5,14,1,0,3,0,0,1,1,1,0,1,4,0,1,0,0,1,45,108,0,20,26,5,35,6,715.137067938021,116805.721096544,0,953.516090584029,1191.89511323004,2860.54827175209,1430.27413587604,953.516090584029,15733.0154946365,2383.79022646007,20977.3539928486,0,1907.03218116806,1430.27413587604,238.379022646007,18116.8057210965,4052.44338498212,3814.06436233611,18593.5637663886,5482.71752085816,238.379022646007,14779.4994040524,2145.41120381406,2860.54827175209,NA,NA,NA,NA,NA,NA,2383.79022646007,2145.41120381406,5244.33849821216,NA,1191.89511323004,3337.3063170441,238.379022646007,0,715.137067938021,0,0,238.379022646007,238.379022646007,238.379022646007,0,238.379022646007,953.516090584029,0,238.379022646007,0,0,238.379022646007,10727.0560190703,25744.9344457688,0,4767.58045292014,6197.85458879619,1191.89511323004,8343.26579261025,1430.27413587604
"patient_1488","ctrl","Dendritic cells",46,60676,39096,1349,11573,33,1,221,353,270,157,2213,292,4404,119,130,63,441,521,569,307,633,319,688,950,474,2400,3472,1695,826,907,443,489,104,114,269,190,56,53,6,0,12,1,6,0,34,0,8,15,57,2,1,4,4,211,346,323,273,111,422,90,23,49,22232.8432988331,190734.392511042,543.872371283539,16.480980947986,3642.29678950491,5817.78627463907,4449.86485595623,2587.51400883381,36472.4108378931,4812.44643681192,72582.2400949304,1961.23673281034,2142.52752323818,1038.30179972312,7268.11259806184,8586.59107390072,9377.67815940405,5059.66115103171,10432.4609400752,5257.43292240754,11338.9148922144,15656.9319005867,7811.98496934538,39554.3542751665,NA,NA,NA,NA,NA,NA,1714.02201859055,1878.83182807041,4433.38387500824,NA,922.934933087217,873.491990243259,98.8858856879161,0,197.771771375832,16.480980947986,98.8858856879161,0,560.353352231525,0,131.847847583888,247.21471421979,939.415914035203,32.961961895972,16.480980947986,65.9239237919441,65.9239237919441,3477.48698002505,5702.41940800316,5323.35684619949,4499.30779880019,1829.38888522645,6954.9739600501,1483.28828531874,379.062561803679,807.568066451315
"patient_1488","ctrl","FCGR3A+ Monocytes",76,80300,58471,4272,33025,436,556,1180,839,634,710,2231,824,6097,311,298,216,235,448,257,190,246,369,292,724,185,280,360,193,96,44,35,4,76,142,419,13,52,56,18,21,30,1,5,5,30,74,66,57,90,122,46,48,0,366,158,334,9,167,372,20,56,31,53200.498132005,411270.236612702,5429.63885429639,6924.03486924035,14694.8941469489,10448.3188044832,7895.39227895392,8841.84308841843,27783.3125778331,10261.5193026152,75927.7708592777,3872.97633872976,3711.08343711083,2689.91282689913,2926.52552926526,5579.07845579078,3200.49813200498,2366.12702366127,3063.51183063512,4595.26774595268,3636.36363636364,9016.18929016189,2303.86052303861,3486.92403486924,NA,NA,NA,NA,NA,NA,946.450809464508,1768.36861768369,5217.93275217933,NA,647.571606475716,697.384806973848,224.159402241594,261.519302615193,373.59900373599,12.453300124533,62.266500622665,62.266500622665,373.59900373599,921.544209215442,821.917808219178,709.838107098381,1120.79701120797,1519.30261519303,572.851805728518,597.758405977584,0,4557.90784557908,1967.62141967621,4159.40224159402,112.079701120797,2079.70112079701,4632.62764632628,249.06600249066,697.384806973848,386.052303860523
"patient_1488","ctrl","NK cells",119,15825,3977,26,1140,0,36,6,47,104,86,195,23,262,1,18,10,4,170,30,105,130,74,8,264,48,70,9,3,4,8,0,2,33,65,95,1,58,64,7,4,26,2,3,7,15,14,5,8,30,0,0,6,1,9,180,129,28,61,92,8,77,66,1642.96998420221,72037.9146919431,0,2274.88151658768,379.14691943128,2969.98420221169,6571.87993680885,5434.43917851501,12322.2748815166,1453.39652448657,16556.0821484992,63.1911532385466,1137.44075829384,631.911532385466,252.764612954186,10742.4960505529,1895.7345971564,6635.07109004739,8214.84992101106,4676.14533965245,505.529225908373,16682.4644549763,3033.17535545024,4423.38072669826,NA,NA,NA,NA,NA,NA,2085.30805687204,4107.42496050553,6003.15955766193,NA,3665.0868878357,4044.23380726698,442.338072669826,252.764612954186,1642.96998420221,126.382306477093,189.57345971564,442.338072669826,947.867298578199,884.676145339652,315.955766192733,505.529225908373,1895.7345971564,0,0,379.14691943128,63.1911532385466,568.72037914692,11374.4075829384,8151.65876777251,1769.3522906793,3854.66034755134,5813.58609794629,505.529225908373,4865.71879936809,4170.61611374408
"patient_1488","stim","B cells",289,68948,36273,25,3640,9,2,113,120,14,15,1226,587,953,5,62,213,9,222,65,96,215,80,19,536,62,3421,2515,930,666,660,257,278,499,372,330,85,3327,3299,1145,1106,733,762,634,607,527,468,341,446,402,975,21,72,161,266,237,61,938,423,256,292,30,443,362.592098392992,52793.4095260196,130.533155421477,29.0073678714393,1638.91628473632,1740.44207228636,203.051575100075,217.555259035795,17781.5165051923,8513.66247026745,13822.0107907408,72.5184196785984,899.22840401462,3089.28467830829,130.533155421477,3219.81783372977,942.739455821779,1392.35365782909,3118.29204617973,1160.29471485757,275.569994778674,7773.97458954575,899.22840401462,49617.102744097,NA,NA,NA,NA,NA,NA,7237.33828392412,5395.37042408772,4786.21569878749,NA,48253.7564541394,47847.6533039392,16606.718106399,16041.074432906,10631.2003248825,11051.8071590184,9195.33561524627,8803.73614898184,7643.44143412427,6787.72408191681,4945.75622208041,6468.64303533097,5830.48094215931,14141.0918373267,304.577362650113,1044.26524337182,2335.09311365087,3857.97992690143,3437.37309276556,884.7247200789,13604.4555317051,6135.05830480942,3712.94308754424,4235.07570923014,435.11051807159,6425.13198352382
"patient_1488","stim","CD14+ Monocytes",393,482341,324278,7364,80924,563,106,6939,3431,3504,2543,2819,6563,55701,223,974,938,1930,1865,2453,2473,1464,1359,5425,1407,2081,2036,3105,1899,533,546,130,130,595,1413,469,140,41679,6286,2546,3108,2837,2609,1347,2510,1197,3565,1188,1244,1364,21349,8444,4465,3153,4022,1371,2497,101,569,2438,37,49,258,15267.2072247642,167773.421707879,1167.22401786288,219.76153799905,14386.0878507114,7113.22487617681,7264.57008630823,5272.20368992062,5844.41297754079,13606.5563574318,115480.541774388,462.328518620644,2019.31828312335,1944.68228908594,4001.31856922799,3866.55913554933,5085.61370482708,5127.07814595898,3035.19709085481,2817.50877491235,11247.2296570269,2917.02343362891,4314.37509977381,4221.08010722704,NA,NA,NA,NA,NA,NA,1233.56712367392,2929.46276596847,972.341144542969,NA,86409.8220968153,13032.273847755,5278.4233560904,6443.57415189669,5881.73097455949,5409.03634565587,2792.63011023322,5203.78736205299,2481.64680174399,7391.03663176052,2462.98780323464,2579.08823840395,2827.87488519533,44261.2176862427,17506.2870458866,9256.93648269585,6536.86914444345,8338.49911162435,2842.38743959149,5176.83547531725,209.395427716076,1179.66335020245,5054.51537397816,76.7092160940082,101.587880773146,534.891290601463
"patient_1488","stim","CD4 T cells",1529,222698,107491,229,24132,19,13,348,977,55,63,2659,3056,2522,8,166,470,47,1730,792,112,840,654,100,1917,72,713,143,80,80,61,27,20,1098,955,846,14,10167,7206,4987,3915,3106,2681,2362,1888,1286,1727,1570,868,893,701,95,177,1096,347,1379,3485,4953,1861,1504,2250,654,1315,1028.29841309756,108361.996964499,85.3173355845136,58.3750190841409,1562.65435702162,4387.10720347736,246.97123458675,282.894323253913,11939.9365957485,13722.6198708565,11324.7537023233,35.9230886671636,745.404089843645,2110.48145919586,211.048145919586,7768.36792427413,3556.3857780492,502.92324134029,3771.92431005218,2936.71249854062,449.038608339545,8608.07012186908,323.307798004472,3201.64527746096,NA,NA,NA,NA,NA,NA,4930.4439195682,4288.31870964265,3798.86662655255,NA,45653.7553098815,32357.7221169476,22393.5553978931,17579.8615164932,13947.1391750263,12038.7250895832,10606.2919289801,8477.84892545061,5774.63650324655,7754.89676602394,7049.90615093086,3897.65512038725,4009.91477247214,3147.76064446021,426.586677922568,794.798336760995,4921.46314740141,1558.16397093822,6192.24240900233,15648.9955006331,22240.8822710577,8356.60850119893,6753.54066942676,10103.3686876398,2936.71249854062,5904.85769966502
"patient_1488","stim","CD8 T cells",42,7847,3194,9,470,0,2,8,33,16,10,88,64,90,0,7,8,3,64,20,17,81,15,7,73,8,35,8,4,7,13,0,1,10,28,38,0,395,319,164,132,96,112,76,55,38,33,47,42,48,20,9,9,27,15,29,166,12,43,15,0,19,36,1146.93513444629,59895.5014655282,0,254.874474321397,1019.49789728559,4205.42882630305,2038.99579457117,1274.37237160698,11214.4768701415,8155.98317828469,11469.3513444629,0,892.060660124888,1019.49789728559,382.311711482095,8155.98317828469,2548.74474321397,2166.43303173187,10322.4162100166,1911.55855741048,892.060660124888,9302.91831273098,1019.49789728559,4460.30330062444,NA,NA,NA,NA,NA,NA,1274.37237160698,3568.24264049955,4842.61501210654,NA,50337.7086784759,40652.4786542628,20899.7068943545,16821.7153052122,12233.974767427,14272.9705619982,9685.23002421308,7009.04804383841,4842.61501210654,4205.42882630305,5989.55014655282,5352.36396074933,6116.98738371352,2548.74474321397,1146.93513444629,1146.93513444629,3440.80540333886,1911.55855741048,3695.67987766025,21154.5813686759,1529.24684592838,5479.80119791003,1911.55855741048,0,2421.30750605327,4587.74053778514
"patient_1488","stim","Dendritic cells",57,86497,53596,1244,7014,37,0,295,586,407,143,1462,616,4632,42,109,177,1121,353,672,341,478,402,866,614,583,3160,3029,1611,988,1151,243,352,221,474,235,170,5493,1285,516,583,582,421,510,358,509,624,297,267,384,3388,716,656,393,408,313,501,630,240,531,69,7,87,14382.0016879198,81089.5175555222,427.760500364174,0,3410.52290830896,6774.80143820017,4705.36550400592,1653.23652843451,16902.3203116871,7121.63427633328,53550.9902077529,485.56597338636,1260.15931188365,2046.31374498538,12959.987051574,4081.06639536631,7769.05557418176,3942.33326011307,5526.20322092096,4647.56003098373,10011.9079274426,7098.51208712441,6740.11815438686,36533.0589500214,NA,NA,NA,NA,NA,NA,2555.00190758061,5479.95884250321,2716.85723204273,NA,63505.0926621733,14856.0065667017,5965.52481588957,6740.11815438686,6728.55705978242,4867.22082846804,5896.15824826295,4138.8718683885,5884.59715365851,7214.12303316878,3433.64509751783,3086.81225938472,4439.46032810386,39168.9885198331,8277.743736777,7584.07806051077,4543.5101795438,4716.92659861036,3618.62261118883,5792.10839682301,7283.4896007954,2774.66270506492,6138.94123495613,797.715527706163,80.92766223106,1005.81523058603
"patient_1488","stim","FCGR3A+ Monocytes",90,108223,73144,3461,22977,970,713,1513,1260,1086,727,1232,2081,4241,350,364,315,431,278,243,230,205,245,601,419,184,535,506,302,242,86,29,15,148,325,213,9,7226,1614,665,1051,803,1071,397,611,443,1499,380,378,387,4748,1177,1383,344,835,126,625,16,310,439,6,14,60,31980.2629755228,212311.615830276,8962.97459874518,6588.24833907765,13980.3923380427,11642.62679837,10034.8354785951,6717.61085905953,11383.9017584063,19228.814577308,39187.6033745137,3234.06299954723,3363.42551952912,2910.65669959251,3982.51757944245,2568.77003964037,2245.36373968565,2125.24139970247,1894.23689973481,2263.84409968306,5553.34817922253,3871.63541945797,1700.19311976197,4943.49629930791,NA,NA,NA,NA,NA,NA,1367.54663980854,3003.05849957957,1968.15833972446,NA,66769.5406706523,14913.6505179121,6144.71969913974,9711.4291786404,7419.86453896122,9896.23277861453,3668.35145948643,5645.7499792096,4093.39973942692,13851.0298180609,3511.26839950842,3492.78803951101,3575.94965949937,43872.3746338579,10875.6918584774,12779.1689382109,3178.62191955499,7715.55029891982,1164.262679837,5775.11249919148,147.842879979302,2864.45579959898,4056.4390194321,55.4410799922383,129.362519981889,554.410799922383
"patient_1488","stim","NK cells",149,30713,11554,19,1679,0,28,13,70,141,126,335,276,253,0,14,52,10,141,39,85,128,42,39,229,26,120,10,5,9,6,1,0,36,101,127,0,1515,1150,531,583,487,334,239,177,205,197,184,218,241,28,12,95,100,90,113,453,26,170,93,10,62,81,618.630547325237,54667.4046820565,0,911.666069742454,423.273532380425,2279.16517435614,4590.88985120307,4102.49731384104,10907.4333344187,8986.42268746134,8237.55413017289,0,455.833034871227,1693.0941295217,325.595024908019,4590.88985120307,1269.82059714128,2767.55771171816,4167.61631882265,1367.49910461368,1269.82059714128,7456.12607039364,846.547064760851,3907.14029889623,NA,NA,NA,NA,NA,NA,1172.14208966887,3288.509751571,4135.05681633185,NA,49327.6462735649,37443.4278644222,17289.0958226158,18982.1899521375,15856.4777130205,10874.8738319278,7781.72109530166,5763.03194087194,6674.6980106144,6414.22199068798,5990.94845830756,7097.97154299482,7846.84010028327,911.666069742454,390.714029889623,3093.15273662618,3255.95024908019,2930.35522417217,3679.22378146062,14749.4546283333,846.547064760851,5535.11542343633,3028.03373164458,325.595024908019,2018.68915442972,2637.31970175496
